file,true,p_happy,p_sad,pred_argmax,pred_thr
happy\crema_happy_male7_actor17_IWL_HAP_XX.wav,happy,0.8881129026412964,0.11188707500696182,happy,happy
happy\crema_happy_male7_actor17_IWW_HAP_XX.wav,happy,0.8795115351676941,0.12048846483230591,happy,happy
happy\crema_happy_male7_actor17_MTI_HAP_XX.wav,happy,0.9164764285087585,0.08352359384298325,happy,happy
happy\crema_happy_male7_actor17_TAI_HAP_XX.wav,happy,0.45762017369270325,0.5423797965049744,sad,happy
happy\crema_happy_male7_actor17_TIE_HAP_XX.wav,happy,0.5464932918548584,0.4535067081451416,happy,happy
happy\crema_happy_male7_actor17_TSI_HAP_XX.wav,happy,0.9603378772735596,0.03966215252876282,happy,happy
happy\crema_happy_male7_actor17_WSI_HAP_XX.wav,happy,0.9734176993370056,0.026582295075058937,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F001.wav,happy,0.7918959856033325,0.20810405910015106,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0011.wav,happy,0.6625964641571045,0.3374035358428955,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0012.wav,happy,0.9438977241516113,0.05610230565071106,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0014.wav,happy,0.9654172658920288,0.034582752734422684,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0015.wav,happy,0.988511323928833,0.011488626711070538,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0022.wav,happy,0.9542993307113647,0.04570066183805466,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0023.wav,happy,0.9396455883979797,0.06035438925027847,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F0031.wav,happy,0.7360391616821289,0.2639608681201935,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F006.wav,happy,0.985683798789978,0.014316169545054436,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F007.wav,happy,0.958740770816803,0.041259218007326126,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F020.wav,happy,0.9638205170631409,0.03617947921156883,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F027.wav,happy,0.915967583656311,0.08403244614601135,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F029.wav,happy,0.9707310199737549,0.029269037768244743,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F030.wav,happy,0.9556081295013428,0.04439188912510872,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F035.wav,happy,0.18793661892414093,0.8120633363723755,sad,sad
happy\iemocap_happy_female5_actor9_impro03_F036.wav,happy,0.9850938320159912,0.014906132593750954,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F037.wav,happy,0.9715142846107483,0.028485700488090515,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F047.wav,happy,0.9167041778564453,0.08329583704471588,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F051.wav,happy,0.9638752341270447,0.036124832928180695,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F057.wav,happy,0.9534977078437805,0.046502284705638885,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F058.wav,happy,0.9947757720947266,0.005224255379289389,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F07.wav,happy,0.9590169787406921,0.040982961654663086,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F8.wav,happy,0.988412082195282,0.011587864719331264,happy,happy
happy\iemocap_happy_female5_actor9_impro03_F9.wav,happy,0.9545688629150391,0.045431096106767654,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M005.wav,happy,0.9758151769638062,0.024184752255678177,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M006.wav,happy,0.5900523662567139,0.4099476933479309,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M007.wav,happy,0.9407387375831604,0.05926121398806572,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M009.wav,happy,0.97208571434021,0.027914246544241905,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M010.wav,happy,0.9633657932281494,0.03663424402475357,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M011.wav,happy,0.8994628190994263,0.10053715854883194,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M012.wav,happy,0.9520183801651001,0.04798164591193199,happy,happy
happy\iemocap_happy_female5_actor9_impro03_M013.wav,happy,0.6978633999824524,0.3021365702152252,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F0012.wav,happy,0.9542980194091797,0.045702014118433,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F0013.wav,happy,0.9296253323554993,0.07037462294101715,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F0031.wav,happy,0.26918694376945496,0.7308130264282227,sad,sad
happy\iemocap_happy_female5_actor9_impro07_F0035.wav,happy,0.8651403188705444,0.13485971093177795,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F0036.wav,happy,0.91236811876297,0.0876319482922554,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F0041.wav,happy,0.8694878220558167,0.13051223754882812,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F0044.wav,happy,0.9644865393638611,0.035513535141944885,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F01.wav,happy,0.6312755942344666,0.36872440576553345,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F02.wav,happy,0.9442342519760132,0.05576576665043831,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F03.wav,happy,0.9535600543022156,0.046439964324235916,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F04.wav,happy,0.9927660226821899,0.007234014105051756,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F05.wav,happy,0.9782363772392273,0.02176361158490181,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F06.wav,happy,0.41612064838409424,0.583879292011261,sad,happy
happy\iemocap_happy_female5_actor9_impro07_F08.wav,happy,0.9719660878181458,0.028033869341015816,happy,happy
happy\iemocap_happy_female5_actor9_impro07_F45.wav,happy,0.2681282162666321,0.7318718433380127,sad,sad
happy\iemocap_happy_female5_actor9_script01_3_F27.wav,happy,0.16098342835903168,0.8390166163444519,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M0011.wav,happy,0.13044852018356323,0.869551420211792,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M0012.wav,happy,0.9649851322174072,0.035014864057302475,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0014.wav,happy,0.5132186412811279,0.48678138852119446,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0015.wav,happy,0.7212157845497131,0.27878424525260925,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0016.wav,happy,0.9353235960006714,0.06467632204294205,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0018.wav,happy,0.5507614612579346,0.44923847913742065,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0026.wav,happy,0.9670723676681519,0.03292763605713844,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0027.wav,happy,0.9659916758537292,0.03400833532214165,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0028.wav,happy,0.36602404713630676,0.6339759230613708,sad,happy
happy\iemocap_happy_male5_actor10_impro03_M0030.wav,happy,0.8852282762527466,0.11477173119783401,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0032.wav,happy,0.6714641451835632,0.32853585481643677,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M0033.wav,happy,0.593993067741394,0.40600696206092834,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M02.wav,happy,0.9701412916183472,0.029858695343136787,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M027.wav,happy,0.9545141458511353,0.045485928654670715,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M03.wav,happy,0.7510713934898376,0.24892865121364594,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M030.wav,happy,0.9315668940544128,0.06843315809965134,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M031.wav,happy,0.936637818813324,0.06336218863725662,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M032.wav,happy,0.09781172126531601,0.9021883010864258,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M036.wav,happy,0.0816521942615509,0.9183478355407715,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M037.wav,happy,0.2791328728199005,0.7208670973777771,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M039.wav,happy,0.1896641105413437,0.8103359341621399,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M04.wav,happy,0.8378379940986633,0.16216200590133667,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M040.wav,happy,0.9800037741661072,0.019996212795376778,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M043.wav,happy,0.907575249671936,0.09242477267980576,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M044.wav,happy,0.9435170292854309,0.05648292973637581,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M050.wav,happy,0.40641388297080994,0.5935860276222229,sad,happy
happy\iemocap_happy_male5_actor10_impro03_M06.wav,happy,0.7659385204315186,0.23406149446964264,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M060.wav,happy,0.9599066376686096,0.04009333997964859,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M061.wav,happy,0.3664734959602356,0.6335265040397644,sad,happy
happy\iemocap_happy_male5_actor10_impro03_M063.wav,happy,0.7495619058609009,0.2504381239414215,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M065.wav,happy,0.9376394152641296,0.06236054003238678,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M068.wav,happy,0.9646958112716675,0.035304151475429535,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M07.wav,happy,0.42111286520957947,0.5788871645927429,sad,happy
happy\iemocap_happy_male5_actor10_impro03_M08.wav,happy,0.48023948073387146,0.5197604894638062,sad,happy
happy\iemocap_happy_male5_actor10_impro03_M09.wav,happy,0.8216313719749451,0.17836864292621613,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M1.wav,happy,0.6083197593688965,0.3916802406311035,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M10.wav,happy,0.2982213497161865,0.7017785906791687,sad,sad
happy\iemocap_happy_male5_actor10_impro03_M20.wav,happy,0.7173436284065247,0.28265631198883057,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M25.wav,happy,0.6527983546257019,0.34720155596733093,happy,happy
happy\iemocap_happy_male5_actor10_impro03_M31.wav,happy,0.42111721634864807,0.5788828134536743,sad,happy
happy\iemocap_happy_male5_actor10_impro07_M00.wav,happy,0.7481467127799988,0.25185325741767883,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0013.wav,happy,0.9830459356307983,0.01695411279797554,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0014.wav,happy,0.9725048542022705,0.02749519981443882,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0016.wav,happy,0.9397602081298828,0.060239795595407486,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0017.wav,happy,0.9627552628517151,0.037244755774736404,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0018.wav,happy,0.7193201780319214,0.2806799113750458,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0031.wav,happy,0.8609806895256042,0.13901931047439575,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0039.wav,happy,0.6443936824798584,0.3556063175201416,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M0043.wav,happy,0.6217776536941528,0.37822237610816956,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M04.wav,happy,0.9704988598823547,0.02950114756822586,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M05.wav,happy,0.985883891582489,0.014116148464381695,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M07.wav,happy,0.9430350661277771,0.05696500465273857,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M22.wav,happy,0.9346501231193542,0.06534994393587112,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M23.wav,happy,0.9273504614830017,0.0726495236158371,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M28.wav,happy,0.5314595699310303,0.46854037046432495,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M32.wav,happy,0.05469667911529541,0.9453032612800598,sad,sad
happy\iemocap_happy_male5_actor10_impro07_M36.wav,happy,0.7724407911300659,0.22755922377109528,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M37.wav,happy,0.7751269340515137,0.2248731255531311,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M40.wav,happy,0.9322854280471802,0.06771456450223923,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M41.wav,happy,0.9781668186187744,0.021833159029483795,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M44.wav,happy,0.6976323127746582,0.3023676872253418,happy,happy
happy\iemocap_happy_male5_actor10_impro07_M45.wav,happy,0.976622462272644,0.02337747998535633,happy,happy
happy\jl_happy_male2_actor4_10a_1.wav,happy,0.9421113133430481,0.05788874998688698,happy,happy
happy\jl_happy_male2_actor4_10a_2.wav,happy,0.8414149284362793,0.1585850864648819,happy,happy
happy\jl_happy_male2_actor4_10b_1.wav,happy,0.9768111705780029,0.02318887785077095,happy,happy
happy\jl_happy_male2_actor4_10b_2.wav,happy,0.8258064389228821,0.17419353127479553,happy,happy
happy\jl_happy_male2_actor4_11a_1.wav,happy,0.9377448558807373,0.06225510686635971,happy,happy
happy\jl_happy_male2_actor4_11a_2.wav,happy,0.8533949851989746,0.1466050148010254,happy,happy
happy\jl_happy_male2_actor4_11b_1.wav,happy,0.9200934767723083,0.07990654557943344,happy,happy
happy\jl_happy_male2_actor4_11b_2.wav,happy,0.9480986595153809,0.051901329308748245,happy,happy
happy\jl_happy_male2_actor4_12a_1.wav,happy,0.9153599143028259,0.08464007824659348,happy,happy
happy\jl_happy_male2_actor4_12a_2.wav,happy,0.9465702772140503,0.0534297339618206,happy,happy
happy\jl_happy_male2_actor4_12b_1.wav,happy,0.975182294845581,0.02481764927506447,happy,happy
happy\jl_happy_male2_actor4_12b_2.wav,happy,0.9275780916213989,0.07242196053266525,happy,happy
happy\jl_happy_male2_actor4_13a_1.wav,happy,0.8265522718429565,0.17344769835472107,happy,happy
happy\jl_happy_male2_actor4_13a_2.wav,happy,0.9644140005111694,0.035585954785346985,happy,happy
happy\jl_happy_male2_actor4_13b_1.wav,happy,0.7870234251022339,0.21297655999660492,happy,happy
happy\jl_happy_male2_actor4_13b_2.wav,happy,0.8967063426971436,0.10329362004995346,happy,happy
happy\jl_happy_male2_actor4_14a_1.wav,happy,0.9840090274810791,0.015990933403372765,happy,happy
happy\jl_happy_male2_actor4_14a_2.wav,happy,0.9879868626594543,0.012013179250061512,happy,happy
happy\jl_happy_male2_actor4_14b_1.wav,happy,0.9729896783828735,0.02701035514473915,happy,happy
happy\jl_happy_male2_actor4_14b_2.wav,happy,0.9761284589767456,0.023871516808867455,happy,happy
happy\jl_happy_male2_actor4_15a_1.wav,happy,0.9375510811805725,0.06244895979762077,happy,happy
happy\jl_happy_male2_actor4_15a_2.wav,happy,0.8747944831848145,0.12520551681518555,happy,happy
happy\jl_happy_male2_actor4_15b_1.wav,happy,0.958258330821991,0.04174169525504112,happy,happy
happy\jl_happy_male2_actor4_15b_2.wav,happy,0.8867216110229492,0.11327845603227615,happy,happy
happy\jl_happy_male2_actor4_1a_1.wav,happy,0.9618295431137085,0.038170501589775085,happy,happy
happy\jl_happy_male2_actor4_1a_2.wav,happy,0.9148221611976624,0.08517786115407944,happy,happy
happy\jl_happy_male2_actor4_1b_1.wav,happy,0.9389934539794922,0.06100650504231453,happy,happy
happy\jl_happy_male2_actor4_1b_2.wav,happy,0.9628950953483582,0.03710489720106125,happy,happy
happy\jl_happy_male2_actor4_2a_1.wav,happy,0.9542087912559509,0.045791253447532654,happy,happy
happy\jl_happy_male2_actor4_2a_2.wav,happy,0.8661448955535889,0.13385510444641113,happy,happy
happy\jl_happy_male2_actor4_2b_1.wav,happy,0.9235078692436218,0.07649216055870056,happy,happy
happy\jl_happy_male2_actor4_2b_2.wav,happy,0.6853494644165039,0.3146505653858185,happy,happy
happy\jl_happy_male2_actor4_3a_1.wav,happy,0.7130318880081177,0.28696802258491516,happy,happy
happy\jl_happy_male2_actor4_3a_2.wav,happy,0.5089951157569885,0.49100491404533386,happy,happy
happy\jl_happy_male2_actor4_3b_1.wav,happy,0.48828595876693726,0.5117140412330627,sad,happy
happy\jl_happy_male2_actor4_3b_2.wav,happy,0.34632328152656555,0.6536766886711121,sad,happy
happy\jl_happy_male2_actor4_4a_1.wav,happy,0.9193040132522583,0.08069596439599991,happy,happy
happy\jl_happy_male2_actor4_4a_2.wav,happy,0.8692553639411926,0.13074465095996857,happy,happy
happy\jl_happy_male2_actor4_4b_1.wav,happy,0.6408897042274475,0.3591102361679077,happy,happy
happy\jl_happy_male2_actor4_4b_2.wav,happy,0.6086438894271851,0.39135611057281494,happy,happy
happy\jl_happy_male2_actor4_5a_1.wav,happy,0.7703744173049927,0.22962553799152374,happy,happy
happy\jl_happy_male2_actor4_5a_2.wav,happy,0.920566737651825,0.07943333685398102,happy,happy
happy\jl_happy_male2_actor4_5b_1.wav,happy,0.9079319834709167,0.09206796437501907,happy,happy
happy\jl_happy_male2_actor4_5b_2.wav,happy,0.981225311756134,0.018774740397930145,happy,happy
happy\jl_happy_male2_actor4_6a_1.wav,happy,0.466054767370224,0.5339452624320984,sad,happy
happy\jl_happy_male2_actor4_6a_2.wav,happy,0.8380376696586609,0.1619623750448227,happy,happy
happy\jl_happy_male2_actor4_6b_1.wav,happy,0.8807287216186523,0.11927130818367004,happy,happy
happy\jl_happy_male2_actor4_6b_2.wav,happy,0.8974652886390686,0.1025346890091896,happy,happy
happy\jl_happy_male2_actor4_7a_1.wav,happy,0.9318592548370361,0.06814078986644745,happy,happy
happy\jl_happy_male2_actor4_7a_2.wav,happy,0.8279171586036682,0.1720828413963318,happy,happy
happy\jl_happy_male2_actor4_7b_1.wav,happy,0.9298335909843445,0.0701664388179779,happy,happy
happy\jl_happy_male2_actor4_7b_2.wav,happy,0.84648597240448,0.15351402759552002,happy,happy
happy\jl_happy_male2_actor4_8a_1.wav,happy,0.9659740924835205,0.03402591496706009,happy,happy
happy\jl_happy_male2_actor4_8a_2.wav,happy,0.9092941880226135,0.09070578962564468,happy,happy
happy\jl_happy_male2_actor4_8b_1.wav,happy,0.8893424272537231,0.11065754294395447,happy,happy
happy\jl_happy_male2_actor4_8b_2.wav,happy,0.9143465161323547,0.08565346896648407,happy,happy
happy\jl_happy_male2_actor4_9a_1.wav,happy,0.9610527157783508,0.03894731029868126,happy,happy
happy\jl_happy_male2_actor4_9a_2.wav,happy,0.8797552585601807,0.12024473398923874,happy,happy
happy\jl_happy_male2_actor4_9b_1.wav,happy,0.9265260100364685,0.07347395271062851,happy,happy
happy\jl_happy_male2_actor4_9b_2.wav,happy,0.6544855237007141,0.3455144464969635,happy,happy
happy\ravdess_happy_female10_actor20-01-01-01.wav,happy,0.6933902502059937,0.30660977959632874,happy,happy
happy\ravdess_happy_female10_actor20-01-01-02.wav,happy,0.6945999264717102,0.3054000735282898,happy,happy
happy\ravdess_happy_female10_actor20-01-02-01.wav,happy,0.9497870206832886,0.05021299794316292,happy,happy
happy\ravdess_happy_female10_actor20-01-02-02.wav,happy,0.4313574731349945,0.5686424970626831,sad,happy
happy\ravdess_happy_female10_actor20-02-01-01.wav,happy,0.19294607639312744,0.8070539236068726,sad,sad
happy\ravdess_happy_female10_actor20-02-01-02.wav,happy,0.2610338628292084,0.738966166973114,sad,sad
happy\ravdess_happy_female10_actor20-02-02-01.wav,happy,0.7556443810462952,0.24435561895370483,happy,happy
happy\ravdess_happy_female10_actor20-02-02-02.wav,happy,0.665145218372345,0.33485478162765503,happy,happy
happy\ravdess_happy_female11_actor22-01-01-01.wav,happy,0.4824480712413788,0.517551839351654,sad,happy
happy\ravdess_happy_female11_actor22-01-01-02.wav,happy,0.7809689044952393,0.21903112530708313,happy,happy
happy\ravdess_happy_female11_actor22-01-02-01.wav,happy,0.786907434463501,0.21309253573417664,happy,happy
happy\ravdess_happy_female11_actor22-01-02-02.wav,happy,0.9054647088050842,0.09453527629375458,happy,happy
happy\ravdess_happy_female11_actor22-02-01-01.wav,happy,0.8965373635292053,0.1034625917673111,happy,happy
happy\ravdess_happy_female11_actor22-02-01-02.wav,happy,0.865818202495575,0.13418175280094147,happy,happy
happy\ravdess_happy_female11_actor22-02-02-01.wav,happy,0.7479861378669739,0.25201377272605896,happy,happy
happy\ravdess_happy_female11_actor22-02-02-02.wav,happy,0.4539359509944916,0.5460640788078308,sad,happy
happy\ravdess_happy_female12_actor24-01-01-01.wav,happy,0.2933131754398346,0.7066869139671326,sad,sad
happy\ravdess_happy_female12_actor24-01-01-02.wav,happy,0.341324120759964,0.6586758494377136,sad,happy
happy\ravdess_happy_female12_actor24-01-02-01.wav,happy,0.6088224053382874,0.39117756485939026,happy,happy
happy\ravdess_happy_female12_actor24-01-02-02.wav,happy,0.1722714900970459,0.8277285099029541,sad,sad
happy\ravdess_happy_female12_actor24-02-01-01.wav,happy,0.2193886786699295,0.7806112766265869,sad,sad
happy\ravdess_happy_female12_actor24-02-01-02.wav,happy,0.8062581419944763,0.1937418133020401,happy,happy
happy\ravdess_happy_female12_actor24-02-02-01.wav,happy,0.05548648163676262,0.9445134997367859,sad,sad
happy\ravdess_happy_female12_actor24-02-02-02.wav,happy,0.17021748423576355,0.8297824859619141,sad,sad
happy\ravdess_happy_male11_actor21-01-01-01.wav,happy,0.8310742974281311,0.16892573237419128,happy,happy
happy\ravdess_happy_male11_actor21-01-01-02.wav,happy,0.8328284621238708,0.16717156767845154,happy,happy
happy\ravdess_happy_male11_actor21-01-02-01.wav,happy,0.7074958086013794,0.2925041615962982,happy,happy
happy\ravdess_happy_male11_actor21-01-02-02.wav,happy,0.8216959238052368,0.17830410599708557,happy,happy
happy\ravdess_happy_male11_actor21-02-01-01.wav,happy,0.8907203078269958,0.10927965492010117,happy,happy
happy\ravdess_happy_male11_actor21-02-01-02.wav,happy,0.957377552986145,0.042622461915016174,happy,happy
happy\ravdess_happy_male11_actor21-02-02-01.wav,happy,0.9344677925109863,0.06553220748901367,happy,happy
happy\ravdess_happy_male11_actor21-02-02-02.wav,happy,0.9689304232597351,0.031069587916135788,happy,happy
happy\ravdess_happy_male12_actor23-01-01-01.wav,happy,0.9672041535377502,0.032795898616313934,happy,happy
happy\ravdess_happy_male12_actor23-01-01-02.wav,happy,0.966198205947876,0.03380186855792999,happy,happy
happy\ravdess_happy_male12_actor23-01-02-01.wav,happy,0.6677703857421875,0.3322296142578125,happy,happy
happy\ravdess_happy_male12_actor23-01-02-02.wav,happy,0.9036331176757812,0.09636682271957397,happy,happy
happy\ravdess_happy_male12_actor23-02-01-01.wav,happy,0.6400312781333923,0.35996875166893005,happy,happy
happy\ravdess_happy_male12_actor23-02-01-02.wav,happy,0.653992772102356,0.34600719809532166,happy,happy
happy\ravdess_happy_male12_actor23-02-02-01.wav,happy,0.6933929324150085,0.30660706758499146,happy,happy
happy\ravdess_happy_male12_actor23-02-02-02.wav,happy,0.8050661087036133,0.19493384659290314,happy,happy
happy\savee_happy_male4_actor4_h01.wav,happy,0.895484447479248,0.10451556742191315,happy,happy
happy\savee_happy_male4_actor4_h02.wav,happy,0.8467645049095154,0.15323545038700104,happy,happy
happy\savee_happy_male4_actor4_h03.wav,happy,0.9591284990310669,0.040871523320674896,happy,happy
happy\savee_happy_male4_actor4_h04.wav,happy,0.9292173385620117,0.07078269869089127,happy,happy
happy\savee_happy_male4_actor4_h05.wav,happy,0.3111310601234436,0.6888688802719116,sad,sad
happy\savee_happy_male4_actor4_h06.wav,happy,0.5289206504821777,0.47107934951782227,happy,happy
happy\savee_happy_male4_actor4_h07.wav,happy,0.7122765779495239,0.28772348165512085,happy,happy
happy\savee_happy_male4_actor4_h08.wav,happy,0.9781634211540222,0.0218366552144289,happy,happy
happy\savee_happy_male4_actor4_h09.wav,happy,0.9775363802909851,0.022463595494627953,happy,happy
happy\savee_happy_male4_actor4_h10.wav,happy,0.9757693409919739,0.024230701848864555,happy,happy
happy\savee_happy_male4_actor4_h11.wav,happy,0.8693897724151611,0.13061019778251648,happy,happy
happy\savee_happy_male4_actor4_h12.wav,happy,0.6477826833724976,0.35221731662750244,happy,happy
happy\savee_happy_male4_actor4_h13.wav,happy,0.9478760361671448,0.0521240234375,happy,happy
happy\savee_happy_male4_actor4_h14.wav,happy,0.41081807017326355,0.5891819596290588,sad,happy
happy\savee_happy_male4_actor4_h15.wav,happy,0.7760279774665833,0.22397196292877197,happy,happy
happy\tess_happy_female2_actor2_back.wav,happy,0.9440339207649231,0.05596603825688362,happy,happy
happy\tess_happy_female2_actor2_bar.wav,happy,0.9605648517608643,0.03943515196442604,happy,happy
happy\tess_happy_female2_actor2_base.wav,happy,0.08733165264129639,0.9126684069633484,sad,sad
happy\tess_happy_female2_actor2_bath.wav,happy,0.45106369256973267,0.5489363670349121,sad,happy
happy\tess_happy_female2_actor2_bean.wav,happy,0.957745373249054,0.04225461184978485,happy,happy
happy\tess_happy_female2_actor2_beg.wav,happy,0.9902498126029968,0.009750191122293472,happy,happy
happy\tess_happy_female2_actor2_bite.wav,happy,0.9747614860534668,0.02523849345743656,happy,happy
happy\tess_happy_female2_actor2_boat.wav,happy,0.9019936919212341,0.09800633788108826,happy,happy
happy\tess_happy_female2_actor2_bone.wav,happy,0.8368244767189026,0.1631755530834198,happy,happy
happy\tess_happy_female2_actor2_book.wav,happy,0.9856613874435425,0.014338628388941288,happy,happy
happy\tess_happy_female2_actor2_bought.wav,happy,0.9192905426025391,0.08070945739746094,happy,happy
happy\tess_happy_female2_actor2_burn.wav,happy,0.9884055852890015,0.011594393290579319,happy,happy
happy\tess_happy_female2_actor2_cab.wav,happy,0.9897310733795166,0.01026900950819254,happy,happy
happy\tess_happy_female2_actor2_calm.wav,happy,0.9805251359939575,0.019474923610687256,happy,happy
happy\tess_happy_female2_actor2_came.wav,happy,0.6477936506271362,0.35220634937286377,happy,happy
happy\tess_happy_female2_actor2_cause.wav,happy,0.78499835729599,0.21500159800052643,happy,happy
happy\tess_happy_female2_actor2_chain.wav,happy,0.9648077487945557,0.035192184150218964,happy,happy
happy\tess_happy_female2_actor2_chair.wav,happy,0.7592370510101318,0.24076293408870697,happy,happy
happy\tess_happy_female2_actor2_chalk.wav,happy,0.77466881275177,0.22533124685287476,happy,happy
happy\tess_happy_female2_actor2_chat.wav,happy,0.5099399089813232,0.4900601804256439,happy,happy
happy\tess_happy_female2_actor2_check.wav,happy,0.766698956489563,0.2333010584115982,happy,happy
happy\tess_happy_female2_actor2_cheek.wav,happy,0.7506783604621887,0.24932162463665009,happy,happy
happy\tess_happy_female2_actor2_chief.wav,happy,0.6499322652816772,0.35006770491600037,happy,happy
happy\tess_happy_female2_actor2_choice.wav,happy,0.5572570562362671,0.4427429139614105,happy,happy
happy\tess_happy_female2_actor2_dab.wav,happy,0.9436630010604858,0.05633700266480446,happy,happy
happy\tess_happy_female2_actor2_date.wav,happy,0.8937737941741943,0.10622615367174149,happy,happy
happy\tess_happy_female2_actor2_dead.wav,happy,0.8182835578918457,0.18171635270118713,happy,happy
happy\tess_happy_female2_actor2_death.wav,happy,0.9788578152656555,0.02114211395382881,happy,happy
happy\tess_happy_female2_actor2_deep.wav,happy,0.8750587701797485,0.12494128942489624,happy,happy
happy\tess_happy_female2_actor2_dime.wav,happy,0.9491217732429504,0.05087822303175926,happy,happy
happy\tess_happy_female2_actor2_dip.wav,happy,0.9620649814605713,0.03793509677052498,happy,happy
happy\tess_happy_female2_actor2_ditch.wav,happy,0.9096272587776184,0.09037280082702637,happy,happy
